follower,1100,3.4336897753581073,46.33932013564585
leader,1143,3.433702182788247,46.33933866286781
follower,1200,3.4336899764831044,46.33931946961266
leader,1243,3.433702323608254,46.33933801035628
follower,1300,3.433690298464184,46.33931945955951
leader,1343,3.433702574357297,46.33933805711881
follower,1400,3.433691050648243,46.33931937166551
leader,1443,3.43370324609864,46.3393380045337
follower,1500,3.4336911584131653,46.33931938057541
leader,1543,3.4337033120195746,46.33933805120343
follower,1600,3.4336913800465685,46.33931908520359
leader,1643,3.4337034647949833,46.33933776656872
follower,1700,3.433691435508449,46.3393187011603
leader,1743,3.4337034573032343,46.33933741289519
follower,1800,3.433691775324595,46.33931886194375
leader,1843,3.4337037278716154,46.33933758812695
follower,1900,3.433691861689159,46.339318552990754
leader,1943,3.4337037588496147,46.33933730682777
follower,2000,3.433692829861535,46.339318519900274
leader,2043,3.4337046701750378,46.339337286831096
follower,2100,3.4336924302305114,46.33931803392794
leader,2143,3.433704253113368,46.33933681580416
follower,2200,3.4336928275597276,46.3393181289344
leader,2243,3.4337046132769444,46.339336934374366
follower,2300,3.433692600745224,46.33931802172931
leader,2343,3.4337043083214014,46.33933687644409
follower,2400,3.433693389576241,46.33931778987806
leader,2443,3.4337050024279074,46.33933667679912
follower,2500,3.4336933764166124,46.339317401578555
leader,2543,3.4337049111129723,46.33933635275975
follower,2600,3.433693823975484,46.339317340285056
leader,2643,3.433705397561712,46.33933626503932
follower,2700,3.4336943370206634,46.33931725642111
leader,2743,3.433706031318816,46.33933610341525
follower,2800,3.43369466463998,46.33931707162524
leader,2843,3.43370632389033,46.339335967464294
follower,2900,3.4336951599768435,46.33931618844253
leader,2943,3.43370657980815,46.33933526942685
follower,3000,3.433696737053094,46.33931534343037
leader,3043,3.433707835841253,46.33933469170595
follower,3100,3.433697433828815,46.339314727388
leader,3143,3.4337083678872653,46.33933425217387
follower,3200,3.433698625911844,46.339314121837674
leader,3243,3.4337094517835443,46.33933375614128
follower,3300,3.433699450778272,46.33931337052145
leader,3343,3.4337101754834807,46.33933313800513
follower,3400,3.4337001697408533,46.33931284606536
leader,3443,3.4337107824903113,46.339332772643566
follower,3500,3.433700564764608,46.339311711410616
leader,3543,3.433711011745362,46.339331858993525
follower,3600,3.433702409106578,46.33931094373667
leader,3643,3.433712704193228,46.339331305532276
follower,3700,3.4337030828260713,46.33931035114141
leader,3743,3.433713408637264,46.33933084755519
follower,3800,3.4337038773384556,46.339309298289436
leader,3843,3.4337142863366577,46.3393298972323
follower,3900,3.433704590094931,46.33930886679894
leader,3943,3.4337150708643214,46.33932960347986
follower,4000,3.4337048398296854,46.33930786052616
leader,4043,3.4337154083880046,46.33932873912879
follower,4100,3.4337061968823304,46.339306632250484
leader,4143,3.433716869869187,46.33932767292098
follower,4200,3.4337073595926424,46.33930555812245
leader,4243,3.43371816044118,46.339326753721636
follower,4300,3.433708710857821,46.33930475585508
leader,4343,3.433719685549085,46.339326103980795
follower,4400,3.4337093796865776,46.339303670272045
leader,4443,3.4337205731132907,46.33932513994343
follower,4500,3.433710139340805,46.339302699503556
leader,4543,3.4337215667548673,46.33932430340671
follower,4600,3.4337109460776767,46.339301497947176
leader,4643,3.4337226193387824,46.339323235874986
follower,4700,3.4337122432676503,46.33930079733495
leader,4743,3.4337241790407997,46.33932266233715
follower,4800,3.4337133464201637,46.33929969059277
leader,4843,3.4337255205829904,46.33932172660149
follower,4900,3.43371418555286,46.33929816376554
leader,4943,3.4337265702958675,46.33932038442156
follower,5000,3.433715040254025,46.33929694589347
leader,5043,3.4337276658948324,46.33931930174874
follower,5100,3.4337160063503447,46.33929567356623
leader,5143,3.43372887628674,46.339318204785336
follower,5200,3.433717331323965,46.33929447188155
leader,5243,3.4337304336476335,46.33931721743808
follower,5300,3.433718117429953,46.339293746951604
leader,5343,3.433731443887792,46.339316732173764
follower,5400,3.4337192985746072,46.33929206437518
leader,5443,3.433732818329256,46.33931533907074
follower,5500,3.433719355530836,46.33929006625962
leader,5543,3.43373304732967,46.33931366409733
follower,5600,3.4337206527642463,46.339288998983534
leader,5643,3.4337344931238705,46.33931292370695
follower,5700,3.4337220602172667,46.339287769790424
leader,5743,3.433736043063184,46.33931200478426
follower,5800,3.4337228808379,46.33928628794785
leader,5843,3.433737040464611,46.33931081224471
follower,5900,3.4337243378430533,46.339285310457
leader,5943,3.433738631027549,46.33931015989312
follower,6000,3.4337248389586543,46.33928382253179
leader,6043,3.4337392656956007,46.33930900939672
follower,6100,3.4337262580297074,46.33928218662537
leader,6143,3.4337408016176934,46.339307768291754
follower,6200,3.433727169677696,46.33928018068658
leader,6243,3.433741790978558,46.33930620046934
follower,6300,3.43372806799117,46.33927914189913
leader,6343,3.433742722844277,46.33930562437619
follower,6400,3.4337294193393606,46.33927720035363
leader,6443,3.433744077970868,46.339304143743185
follower,6500,3.4337306566868313,46.3392763846501
leader,6543,3.433745272315344,46.33930373855667
follower,6600,3.4337319263915766,46.33927401389795
leader,6643,3.4337464889624796,46.33930180565003
follower,6700,3.4337331974824887,46.339272733921
leader,6743,3.433747672027974,46.339301023432995
follower,6800,3.433734697291763,46.339271220894815
leader,6843,3.4337490490633216,46.339300044250706
follower,6900,3.4337359836516876,46.33926955926421
leader,6943,3.433750170868578,46.33929891523495
follower,7000,3.433737300289096,46.33926787310676
leader,7043,3.4337512851648424,46.33929777120259
follower,7100,3.43373870642449,46.33926581828479
leader,7143,3.4337524649474043,46.33929628910452
follower,7200,3.433740305512718,46.339264471788994
leader,7243,3.433753817883161,46.33929554098352
follower,7300,3.433742195007631,46.33926278904589
leader,7343,3.433755433174774,46.33929443173228
follower,7400,3.4337429086881213,46.339260929583645
leader,7443,3.4337558903475425,46.339293139207314
follower,7500,3.4337448658191123,46.33925941392654
leader,7543,3.4337575956245803,46.339292244384865
follower,7600,3.4337455670191237,46.33925737711222
leader,7643,3.433758007492672,46.33929085765905
follower,7700,3.4337470763092828,46.3392556299523
leader,7743,3.433759237794467,46.33928986815462
follower,7800,3.433748562113492,46.33925337239883
leader,7843,3.4337605015392296,46.339288438010826
follower,7900,3.43374998680481,46.33925165926194
leader,7943,3.433761671820934,46.33928758561119
follower,8000,3.4337512658682856,46.33924965539994
leader,8043,3.4337626817492786,46.33928646499352
follower,8100,3.4337529628212655,46.33924751997337
leader,8143,3.4337640577201496,46.339285229736156
follower,8200,3.4337540355234677,46.339245160769686
leader,8243,3.4337647759367464,46.33928377724674
follower,8300,3.433755330790104,46.3392435787029
leader,8343,3.4337656641357404,46.339283100812644
follower,8400,3.4337569792342366,46.33924167816469
leader,8443,3.433766875553867,46.33928208426386
follower,8500,3.433758762058998,46.33923946927818
leader,8543,3.433768228182761,46.33928082213288
follower,8600,3.4337603836492416,46.3392373186235
leader,8643,3.433769388370692,46.33927966956828
follower,8700,3.4337619120895897,46.33923553076122
leader,8743,3.4337704156205504,46.339278840257755
follower,8800,3.433763566180931,46.33923325526655
leader,8843,3.4337715545773544,46.33927749206341
follower,8900,3.4337653052057036,46.33923145991802
leader,8943,3.4337727890049874,46.33927660898496
follower,9000,3.433766647703761,46.33922963244249
leader,9043,3.433773623739804,46.3392757246295
follower,9100,3.433768149489448,46.33922740158477
leader,9143,3.4337745547371203,46.33927446120474
follower,9200,3.4337701466190835,46.339225091176544
leader,9243,3.433775982612543,46.339273079406176
follower,9300,3.4337713928277713,46.33922307823937
leader,9343,3.4337766843363062,46.3392720164082
follower,9400,3.43377359876563,46.33922100622171
leader,9443,3.4337783351201496,46.3392709071849
follower,9500,3.4337743929409235,46.339218986261066
leader,9543,3.4337785861464503,46.33926983595546
follower,9600,3.4337766323315337,46.339216900298574
leader,9643,3.4337802889317532,46.33926871889085
follower,9700,3.433777579356315,46.33921503243117
leader,9743,3.4337807006503507,46.33926785473607
follower,9800,3.4337796351707444,46.33921307524741
leader,9843,3.433782208644067,46.33926690086344
follower,9900,3.433781328182618,46.33921111003935
leader,9943,3.433783405676994,46.33926588874241
follower,10000,3.4337825946037976,46.33920849187134
leader,10043,3.4337843694631416,46.339264051567845
follower,10100,3.4337838719274556,46.3392071491536
leader,10143,3.4337854469978772,46.33926333148764
follower,10200,3.433785082188313,46.33920542794683
leader,10243,3.433786498431508,46.33926215987035
follower,10300,3.433786342202241,46.33920401474764
leader,10343,3.4337876297918966,46.33926123809937
follower,10400,3.433787418613211,46.33920249679428
leader,10443,3.43378862933512,46.33926022491326
follower,10500,3.433788982142865,46.33920137316368
leader,10543,3.4337901592638853,46.33925960553558
follower,10600,3.43378990405666,46.339199676031505
leader,10643,3.433791045317212,46.33925843786189
follower,10700,3.4337906033866403,46.33919786736456
leader,10743,3.4337917309249915,46.339257176076885
follower,10800,3.433791656230133,46.33919627272002
leader,10843,3.4337928105365236,46.33925611874907
follower,10900,3.4337926873163953,46.33919467863943
leader,10943,3.4337938961925207,46.33925506359813
follower,11000,3.4337940844574937,46.339192789253694
leader,11043,3.433795374925652,46.33925370460835
follower,11100,3.4337945444000977,46.339192014615755
leader,11143,3.433795918189906,46.33925344660351
follower,11200,3.4337955631833488,46.33918996420639
leader,11243,3.433797049812214,46.339251894894424
follower,11300,3.4337966216202465,46.33918833028219
leader,11343,3.4337982549266832,46.33925075338396
follower,11400,3.4337975221982626,46.339186879845556
leader,11443,3.433799307788947,46.33924976485845
follower,11500,3.4337980305736786,46.339184943473896
leader,11543,3.433799978762868,46.339248293573434
follower,11600,3.4337992075327284,46.33918406199365
leader,11643,3.4338013326844283,46.33924785497585
follower,11700,3.4337997961547133,46.33918234652975
leader,11743,3.433802112550849,46.33924657494715
follower,11800,3.433800488575396,46.33918107095824
leader,11843,3.4338029926211373,46.33924570356394
follower,11900,3.4338020239186595,46.339179560027134
leader,11943,3.4338047037274677,46.33924459827494
follower,12000,3.433802668945553,46.33917793245894
leader,12043,3.433805507646514,46.339243375460256
follower,12100,3.433803246215709,46.33917652779647
leader,12143,3.4338062676653855,46.33924235100589
follower,12200,3.4338044358109947,46.33917502862045
leader,12243,3.4338076085867426,46.339241226449104
